                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    413,                0.40648,                0.25537,                 0.8244,                0.99333,                0.99609,                0.99443,                0.95152,                0.31801,                0.18747,                0.79575,              0.0059311,              0.0059311,              0.0059311
                    414,                0.40314,                0.25345,                0.82307,                0.99348,                0.99601,                0.99443,                0.95152,                 0.3179,                0.18741,                0.79572,              0.0059212,              0.0059212,              0.0059212
                    415,                0.40762,                0.25651,                0.82485,                0.99348,                0.99601,                0.99443,                0.95156,                 0.3178,                0.18733,                0.79568,              0.0059113,              0.0059113,              0.0059113
                    416,                0.40633,                0.25563,                0.82423,                 0.9935,                  0.996,                0.99443,                0.95161,                0.31774,                0.18735,                0.79567,              0.0059014,              0.0059014,              0.0059014
                    417,                0.40738,                0.25651,                0.82533,                 0.9935,                0.99601,                0.99443,                0.95158,                 0.3176,                0.18736,                0.79565,              0.0058915,              0.0058915,              0.0058915
                    418,                0.40522,                0.25559,                0.82314,                0.99351,                  0.996,                0.99443,                0.95157,                0.31763,                0.18747,                0.79564,              0.0058816,              0.0058816,              0.0058816
                    419,                 0.4087,                0.25578,                0.82421,                0.99341,                0.99621,                0.99443,                0.95172,                 0.3176,                 0.1875,                0.79564,              0.0058717,              0.0058717,              0.0058717
                    420,                0.40412,                 0.2558,                0.82308,                0.99336,                0.99623,                0.99443,                0.95176,                0.31765,                0.18747,                0.79564,              0.0058618,              0.0058618,              0.0058618
                    421,                0.40121,                0.25469,                0.82198,                0.99342,                0.99627,                0.99443,                0.95161,                0.31766,                0.18751,                0.79563,              0.0058519,              0.0058519,              0.0058519
                    422,                 0.4031,                0.25465,                0.82348,                0.99354,                0.99623,                0.99443,                0.95177,                0.31766,                0.18745,                0.79559,               0.005842,               0.005842,               0.005842
                    423,                0.40313,                0.25403,                0.82339,                0.99355,                0.99623,                0.99443,                0.95173,                 0.3177,                0.18769,                0.79559,              0.0058321,              0.0058321,              0.0058321
                    424,                0.40354,                0.25538,                0.82316,                0.99355,                0.99623,                0.99443,                0.95187,                0.31758,                0.18779,                0.79554,              0.0058222,              0.0058222,              0.0058222
                    425,                0.40813,                0.25523,                 0.8242,                0.99357,                0.99621,                0.99443,                0.95158,                 0.3176,                0.18777,                0.79554,              0.0058123,              0.0058123,              0.0058123
                    426,                0.40527,                0.25522,                0.82397,                 0.9936,                0.99616,                0.99443,                0.95169,                0.31754,                0.18785,                0.79551,              0.0058024,              0.0058024,              0.0058024
                    427,                0.40535,                0.25453,                0.82279,                0.99361,                0.99616,                0.99442,                0.95174,                0.31749,                0.18787,                 0.7955,              0.0057925,              0.0057925,              0.0057925
                    428,                0.40428,                0.25485,                0.82266,                0.99362,                0.99617,                0.99442,                0.95185,                0.31751,                0.18792,                 0.7955,              0.0057826,              0.0057826,              0.0057826
                    429,                0.40382,                0.25231,                0.82214,                0.99363,                0.99616,                0.99443,                0.95181,                0.31757,                0.18787,                 0.7955,              0.0057727,              0.0057727,              0.0057727
                    430,                0.40322,                0.25443,                0.82262,                0.99363,                0.99616,                0.99443,                0.95165,                0.31761,                  0.188,                0.79549,              0.0057628,              0.0057628,              0.0057628
                    431,                0.40269,                0.25459,                0.82296,                0.99365,                0.99616,                0.99442,                0.95176,                 0.3176,                0.18811,                 0.7955,              0.0057529,              0.0057529,              0.0057529
                    432,                0.40275,                0.25284,                0.82175,                0.99364,                0.99618,                0.99442,                0.95176,                 0.3176,                0.18792,                0.79549,               0.005743,               0.005743,               0.005743
                    433,                0.40271,                0.25413,                0.82395,                0.99365,                0.99618,                0.99443,                0.95176,                0.31763,                0.18804,                0.79547,              0.0057331,              0.0057331,              0.0057331
                    434,                0.40243,                0.25396,                0.82315,                0.99355,                0.99618,                0.99443,                0.95174,                0.31759,                0.18808,                0.79545,              0.0057232,              0.0057232,              0.0057232
                    435,                 0.4005,                0.25346,                 0.8223,                0.99355,                 0.9962,                0.99443,                0.95187,                0.31759,                0.18808,                0.79543,              0.0057133,              0.0057133,              0.0057133
                    436,                0.40205,                0.25381,                 0.8221,                0.99355,                0.99622,                0.99443,                0.95191,                0.31754,                0.18812,                0.79542,              0.0057034,              0.0057034,              0.0057034
                    437,                0.39816,                0.25185,                0.82184,                0.99345,                0.99625,                0.99443,                0.95182,                0.31753,                0.18817,                0.79541,              0.0056935,              0.0056935,              0.0056935
                    438,                0.40314,                0.25561,                 0.8234,                0.99355,                0.99621,                0.99443,                0.95184,                0.31752,                0.18821,                 0.7954,              0.0056836,              0.0056836,              0.0056836
                    439,                0.40151,                0.25365,                0.82174,                0.99356,                0.99623,                0.99443,                0.95182,                0.31755,                0.18829,                0.79539,              0.0056737,              0.0056737,              0.0056737
                    440,                0.40045,                0.25186,                0.82353,                0.99345,                0.99631,                0.99443,                0.95192,                0.31751,                0.18828,                0.79538,              0.0056638,              0.0056638,              0.0056638
                    441,                0.40002,                 0.2517,                0.82288,                0.99349,                0.99627,                0.99443,                0.95199,                0.31747,                0.18813,                0.79536,              0.0056539,              0.0056539,              0.0056539
                    442,                0.39695,                0.25167,                0.82289,                0.99341,                0.99627,                0.99443,                0.95203,                0.31738,                0.18821,                0.79534,               0.005644,               0.005644,               0.005644
                    443,                 0.3992,                0.25119,                0.82105,                0.99355,                0.99629,                0.99443,                0.95202,                0.31738,                0.18811,                0.79534,              0.0056341,              0.0056341,              0.0056341
                    444,                0.39336,                0.24855,                0.82064,                0.99348,                0.99628,                0.99443,                0.95207,                0.31736,                0.18804,                0.79533,              0.0056242,              0.0056242,              0.0056242
                    445,                0.39905,                0.25121,                0.82231,                0.99346,                0.99626,                0.99444,                0.95208,                0.31724,                0.18816,                0.79531,              0.0056143,              0.0056143,              0.0056143
                    446,                0.39756,                0.25141,                 0.8227,                0.99348,                0.99629,                0.99443,                0.95205,                 0.3173,                0.18827,                 0.7953,              0.0056044,              0.0056044,              0.0056044
                    447,                0.39674,                0.25124,                0.82074,                0.99357,                0.99629,                0.99444,                 0.9521,                0.31723,                0.18823,                0.79531,              0.0055945,              0.0055945,              0.0055945
                    448,                0.39955,                0.25215,                0.82206,                0.99354,                0.99633,                0.99444,                0.95205,                0.31719,                0.18821,                0.79529,              0.0055846,              0.0055846,              0.0055846
                    449,                0.39763,                0.25263,                0.82189,                0.99353,                0.99635,                0.99444,                0.95222,                0.31718,                0.18833,                0.79525,              0.0055747,              0.0055747,              0.0055747
                    450,                0.39909,                0.25064,                0.82159,                0.99352,                0.99637,                0.99444,                0.95207,                0.31712,                0.18826,                0.79523,              0.0055648,              0.0055648,              0.0055648
                    451,                0.39968,                0.25232,                0.82085,                0.99352,                0.99636,                0.99443,                0.95217,                0.31719,                0.18832,                0.79523,              0.0055549,              0.0055549,              0.0055549
                    452,                 0.3955,                 0.2497,                0.82156,                0.99355,                0.99632,                0.99443,                0.95223,                0.31713,                0.18838,                0.79522,               0.005545,               0.005545,               0.005545
                    453,                0.39598,                0.25044,                0.82294,                0.99346,                0.99632,                0.99444,                0.95235,                0.31718,                0.18849,                0.79524,              0.0055351,              0.0055351,              0.0055351
                    454,                0.39823,                0.25127,                0.82258,                0.99354,                0.99632,                0.99443,                0.95223,                 0.3173,                0.18848,                0.79524,              0.0055252,              0.0055252,              0.0055252
                    455,                0.39587,                0.24985,                0.82194,                0.99354,                0.99634,                0.99444,                0.95225,                0.31721,                0.18845,                0.79522,              0.0055153,              0.0055153,              0.0055153
                    456,                0.39724,                0.24993,                0.82173,                0.99345,                0.99634,                0.99443,                0.95201,                0.31721,                0.18856,                 0.7952,              0.0055054,              0.0055054,              0.0055054
                    457,                0.39901,                0.25232,                0.82268,                0.99346,                0.99631,                0.99444,                0.95206,                 0.3174,                0.18862,                0.79522,              0.0054955,              0.0054955,              0.0054955
                    458,                0.39725,                0.25151,                0.82152,                0.99347,                 0.9963,                0.99444,                0.95219,                0.31736,                0.18875,                0.79523,              0.0054856,              0.0054856,              0.0054856
                    459,                0.39317,                0.24839,                0.81944,                0.99346,                0.99631,                0.99443,                0.95206,                0.31751,                0.18871,                0.79522,              0.0054757,              0.0054757,              0.0054757
                    460,                0.39574,                0.24934,                0.82133,                0.99347,                0.99629,                0.99444,                0.95217,                0.31749,                0.18877,                0.79521,              0.0054658,              0.0054658,              0.0054658
                    461,                0.39404,                 0.2508,                  0.822,                0.99336,                0.99632,                0.99444,                0.95208,                0.31741,                0.18879,                0.79519,              0.0054559,              0.0054559,              0.0054559
                    462,                0.39402,                0.24885,                0.82139,                0.99337,                0.99632,                0.99444,                0.95221,                 0.3174,                 0.1888,                0.79519,               0.005446,               0.005446,               0.005446
                    463,                0.39626,                0.25057,                0.82121,                0.99338,                 0.9963,                0.99444,                0.95208,                0.31751,                 0.1889,                0.79519,              0.0054361,              0.0054361,              0.0054361
                    464,                0.39355,                0.24941,                 0.8202,                0.99335,                 0.9963,                0.99444,                0.95203,                0.31764,                0.18892,                0.79518,              0.0054262,              0.0054262,              0.0054262
                    465,                0.39293,                0.24853,                0.81964,                0.99335,                0.99628,                0.99444,                0.95201,                0.31771,                0.18903,                0.79519,              0.0054163,              0.0054163,              0.0054163
                    466,                0.39302,                0.24868,                0.81994,                0.99331,                0.99631,                0.99444,                0.95206,                0.31767,                0.18911,                0.79518,              0.0054064,              0.0054064,              0.0054064
                    467,                0.39188,                0.24871,                0.82052,                0.99328,                0.99634,                0.99444,                0.95207,                0.31766,                 0.1891,                0.79515,              0.0053965,              0.0053965,              0.0053965
                    468,                0.39153,                0.24792,                0.82032,                0.99327,                0.99636,                0.99444,                0.95205,                0.31763,                0.18908,                0.79513,              0.0053866,              0.0053866,              0.0053866
                    469,                0.39113,                0.24797,                0.82041,                0.99325,                0.99638,                0.99444,                0.95212,                0.31756,                0.18909,                0.79511,              0.0053767,              0.0053767,              0.0053767
                    470,                0.39345,                 0.2493,                0.81995,                0.99328,                0.99635,                0.99444,                0.95213,                0.31757,                0.18932,                 0.7951,              0.0053668,              0.0053668,              0.0053668
                    471,                0.39556,                0.25015,                0.82004,                0.99324,                0.99637,                0.99444,                0.95225,                0.31756,                0.18925,                0.79507,              0.0053569,              0.0053569,              0.0053569
                    472,                0.39542,                0.24805,                0.82191,                0.99326,                0.99636,                0.99444,                0.95232,                0.31743,                 0.1892,                0.79505,               0.005347,               0.005347,               0.005347
                    473,                0.39298,                 0.2478,                 0.8197,                0.99322,                0.99642,                0.99444,                0.95233,                0.31728,                0.18923,                0.79502,              0.0053371,              0.0053371,              0.0053371
                    474,                0.39227,                0.24698,                0.82034,                0.99321,                0.99642,                0.99444,                0.95229,                0.31717,                0.18926,                  0.795,              0.0053272,              0.0053272,              0.0053272
                    475,                0.39002,                0.24689,                0.82013,                 0.9932,                0.99644,                0.99444,                0.95237,                0.31728,                0.18927,                  0.795,              0.0053173,              0.0053173,              0.0053173
                    476,                0.39256,                0.24793,                 0.8203,                0.99319,                0.99644,                0.99444,                0.95231,                0.31727,                0.18937,                0.79501,              0.0053074,              0.0053074,              0.0053074
                    477,                0.39104,                0.24916,                0.82118,                0.99319,                0.99644,                0.99443,                0.95233,                0.31716,                0.18925,                0.79498,              0.0052975,              0.0052975,              0.0052975
                    478,                0.39093,                0.24814,                0.82085,                 0.9932,                0.99645,                0.99443,                 0.9524,                0.31697,                 0.1894,                0.79496,              0.0052876,              0.0052876,              0.0052876
                    479,                0.39218,                0.24941,                0.81941,                0.99327,                0.99634,                0.99443,                0.95252,                0.31702,                0.18944,                0.79493,              0.0052777,              0.0052777,              0.0052777
                    480,                0.38851,                0.24537,                0.81936,                0.99325,                0.99634,                0.99443,                0.95245,                0.31704,                 0.1894,                0.79495,              0.0052678,              0.0052678,              0.0052678
                    481,                0.38991,                0.24634,                0.81963,                0.99314,                0.99646,                0.99443,                0.95228,                0.31703,                0.18947,                0.79492,              0.0052579,              0.0052579,              0.0052579
                    482,                0.39107,                0.24491,                 0.8207,                0.99315,                0.99647,                0.99444,                0.95253,                0.31687,                0.18945,                0.79488,               0.005248,               0.005248,               0.005248
                    483,                0.39114,                0.24739,                0.82121,                0.99314,                0.99647,                0.99443,                0.95236,                0.31683,                0.18947,                0.79487,              0.0052381,              0.0052381,              0.0052381
                    484,                0.39051,                0.24672,                0.82053,                0.99326,                 0.9964,                0.99443,                0.95241,                0.31684,                0.18949,                0.79484,              0.0052282,              0.0052282,              0.0052282
                    485,                 0.3877,                0.24638,                0.81921,                0.99328,                0.99637,                0.99443,                0.95248,                0.31678,                0.18961,                0.79481,              0.0052183,              0.0052183,              0.0052183
                    486,                0.39055,                 0.2466,                0.81975,                0.99334,                0.99641,                0.99443,                0.95243,                 0.3168,                0.18963,                 0.7948,              0.0052084,              0.0052084,              0.0052084
                    487,                0.38622,                0.24603,                 0.8191,                0.99332,                0.99642,                0.99443,                0.95234,                0.31684,                0.18949,                0.79482,              0.0051985,              0.0051985,              0.0051985
                    488,                0.38968,                 0.2478,                0.82053,                0.99328,                0.99645,                0.99444,                0.95236,                0.31678,                0.18958,                0.79481,              0.0051886,              0.0051886,              0.0051886
                    489,                0.38758,                 0.2457,                0.81904,                0.99326,                0.99649,                0.99443,                0.95254,                0.31687,                0.18959,                 0.7948,              0.0051787,              0.0051787,              0.0051787
                    490,                0.38821,                0.24603,                0.81961,                0.99322,                0.99652,                0.99444,                0.95246,                0.31686,                 0.1897,                0.79481,              0.0051688,              0.0051688,              0.0051688
                    491,                0.38895,                0.24591,                0.82016,                0.99297,                0.99658,                0.99443,                0.95248,                0.31691,                0.18973,                0.79481,              0.0051589,              0.0051589,              0.0051589
                    492,                0.38835,                0.24603,                0.82003,                0.99315,                0.99655,                0.99443,                0.95248,                0.31693,                0.18986,                0.79478,               0.005149,               0.005149,               0.005149
                    493,                0.38774,                0.24494,                 0.8205,                0.99296,                0.99659,                0.99443,                0.95242,                0.31702,                 0.1899,                0.79479,              0.0051391,              0.0051391,              0.0051391
                    494,                0.38949,                0.24652,                 0.8193,                0.99314,                0.99655,                0.99444,                0.95264,                0.31696,                0.18989,                0.79477,              0.0051292,              0.0051292,              0.0051292
                    495,                0.38989,                 0.2469,                0.82085,                0.99297,                0.99658,                0.99444,                0.95263,                0.31698,                0.19001,                0.79477,              0.0051193,              0.0051193,              0.0051193
                    496,                0.38728,                 0.2464,                0.81774,                0.99297,                0.99659,                0.99444,                0.95269,                0.31696,                0.19012,                0.79476,              0.0051094,              0.0051094,              0.0051094
                    497,                0.38776,                0.24632,                0.81959,                0.99313,                0.99655,                0.99444,                0.95251,                0.31695,                0.19013,                0.79473,              0.0050995,              0.0050995,              0.0050995
                    498,                0.38746,                0.24666,                0.81988,                0.99306,                0.99656,                0.99443,                0.95257,                0.31693,                0.19024,                0.79474,              0.0050896,              0.0050896,              0.0050896
                    499,                0.38901,                0.24623,                0.82099,                0.99305,                0.99657,                0.99444,                0.95261,                0.31695,                0.19016,                0.79472,              0.0050797,              0.0050797,              0.0050797
                    500,                0.38703,                0.24577,                0.81856,                0.99307,                0.99659,                0.99444,                0.95258,                0.31705,                0.19026,                0.79472,              0.0050698,              0.0050698,              0.0050698
                    501,                0.38814,                0.24515,                0.82018,                0.99301,                0.99659,                0.99444,                0.95258,                  0.317,                 0.1902,                0.79472,              0.0050599,              0.0050599,              0.0050599
                    502,                0.38515,                0.24421,                0.81795,                0.99307,                 0.9966,                0.99444,                0.95253,                0.31709,                0.19039,                0.79471,                0.00505,                0.00505,                0.00505
                    503,                 0.3871,                0.24365,                0.81912,                0.99307,                 0.9966,                0.99444,                 0.9525,                0.31717,                 0.1905,                0.79472,              0.0050401,              0.0050401,              0.0050401
                    504,                 0.3888,                0.24752,                 0.8188,                0.99311,                0.99675,                0.99444,                0.95254,                0.31732,                0.19051,                0.79474,              0.0050302,              0.0050302,              0.0050302
                    505,                0.38544,                0.24567,                0.81797,                0.99306,                0.99669,                0.99444,                0.95263,                 0.3173,                0.19058,                0.79473,              0.0050203,              0.0050203,              0.0050203
                    506,                0.38765,                0.24527,                0.82153,                0.99305,                 0.9967,                0.99444,                0.95251,                0.31727,                 0.1906,                0.79471,              0.0050104,              0.0050104,              0.0050104
                    507,                0.38656,                0.24594,                0.81932,                0.99301,                0.99673,                0.99444,                0.95241,                0.31724,                0.19076,                0.79471,              0.0050005,              0.0050005,              0.0050005
                    508,                0.38543,                0.24378,                0.81964,                0.99307,                0.99679,                0.99445,                0.95255,                0.31739,                0.19064,                0.79474,              0.0049906,              0.0049906,              0.0049906
                    509,                 0.3895,                0.24657,                0.81913,                0.99308,                0.99679,                0.99444,                0.95244,                 0.3175,                0.19073,                0.79476,              0.0049807,              0.0049807,              0.0049807
                    510,                0.38342,                0.24275,                0.81845,                0.99304,                 0.9968,                0.99444,                0.95253,                 0.3176,                0.19089,                0.79476,              0.0049708,              0.0049708,              0.0049708
                    511,                0.38446,                0.24385,                0.81706,                  0.993,                0.99679,                0.99445,                0.95245,                0.31755,                0.19079,                0.79476,              0.0049609,              0.0049609,              0.0049609
                    512,                0.38291,                0.24325,                0.81736,                  0.993,                0.99679,                0.99444,                0.95254,                0.31772,                0.19082,                0.79477,               0.004951,               0.004951,               0.004951
                    513,                0.38403,                0.24421,                0.82002,                 0.9929,                0.99674,                0.99444,                0.95238,                0.31776,                0.19083,                0.79478,              0.0049411,              0.0049411,              0.0049411
                    514,                0.38307,                0.24325,                0.81875,                0.99302,                0.99673,                0.99444,                0.95244,                0.31773,                0.19074,                0.79477,              0.0049312,              0.0049312,              0.0049312
                    515,                0.38364,                0.24337,                0.81978,                0.99301,                0.99673,                0.99444,                0.95256,                0.31778,                0.19087,                0.79476,              0.0049213,              0.0049213,              0.0049213
                    516,                0.38433,                0.24331,                0.81889,                0.99302,                0.99673,                0.99444,                0.95257,                0.31789,                0.19092,                0.79477,              0.0049114,              0.0049114,              0.0049114
                    517,                0.38219,                0.24174,                0.81851,                0.99279,                0.99651,                0.99443,                0.95243,                0.31808,                0.19107,                0.79479,              0.0049015,              0.0049015,              0.0049015
                    518,                0.38476,                0.24403,                0.81718,                0.99283,                0.99657,                0.99443,                0.95242,                0.31828,                0.19128,                0.79485,              0.0048916,              0.0048916,              0.0048916
                    519,                0.38456,                0.24435,                0.81992,                0.99283,                0.99657,                0.99443,                0.95229,                0.31852,                 0.1915,                0.79484,              0.0048817,              0.0048817,              0.0048817
                    520,                0.38361,                0.24511,                0.81882,                0.99278,                0.99651,                0.99443,                0.95237,                0.31861,                0.19146,                0.79485,              0.0048718,              0.0048718,              0.0048718
                    521,                 0.3852,                0.24404,                 0.8177,                0.99284,                0.99656,                0.99443,                0.95223,                 0.3189,                0.19165,                 0.7949,              0.0048619,              0.0048619,              0.0048619
                    522,                0.37919,                0.24107,                 0.8178,                0.99284,                0.99656,                0.99443,                0.95208,                0.31898,                0.19184,                0.79495,               0.004852,               0.004852,               0.004852
                    523,                 0.3816,                 0.2422,                0.81785,                0.99288,                0.99654,                0.99442,                0.95225,                0.31923,                0.19195,                0.79495,              0.0048421,              0.0048421,              0.0048421
                    524,                0.38042,                0.24327,                0.81743,                0.99289,                0.99654,                0.99442,                0.95234,                0.31934,                0.19222,                0.79496,              0.0048322,              0.0048322,              0.0048322
                    525,                0.38119,                 0.2415,                0.81889,                0.99297,                 0.9965,                0.99441,                0.95207,                0.31953,                0.19221,                0.79499,              0.0048223,              0.0048223,              0.0048223
                    526,                0.37978,                0.24138,                0.81751,                 0.9931,                0.99613,                0.99442,                0.95194,                0.31971,                0.19219,                0.79502,              0.0048124,              0.0048124,              0.0048124
                    527,                0.38138,                0.24206,                0.81914,                0.99307,                0.99591,                 0.9944,                0.95194,                0.31983,                0.19236,                0.79505,              0.0048025,              0.0048025,              0.0048025
                    528,                0.38248,                0.24118,                0.81882,                0.99307,                0.99591,                 0.9944,                0.95184,                0.31993,                0.19252,                0.79507,              0.0047926,              0.0047926,              0.0047926
                    529,                0.38093,                0.24089,                0.81811,                0.99306,                0.99591,                 0.9944,                0.95181,                0.31997,                0.19246,                0.79502,              0.0047827,              0.0047827,              0.0047827
                    530,                0.37917,                0.24121,                0.81678,                0.99307,                0.99588,                 0.9944,                 0.9518,                   0.32,                0.19244,                0.79503,              0.0047728,              0.0047728,              0.0047728
                    531,                0.37722,                0.24098,                0.81666,                0.99307,                0.99589,                0.99439,                0.95171,                0.32008,                0.19255,                0.79502,              0.0047629,              0.0047629,              0.0047629
                    532,                  0.379,                0.24246,                0.81781,                0.99263,                0.99664,                0.99441,                0.95184,                 0.3202,                0.19275,                0.79504,               0.004753,               0.004753,               0.004753
                    533,                0.37944,                0.24038,                0.81794,                0.99256,                0.99664,                0.99442,                0.95166,                0.32024,                0.19267,                0.79505,              0.0047431,              0.0047431,              0.0047431
                    534,                0.37469,                0.23951,                0.81731,                0.99273,                 0.9966,                0.99441,                0.95157,                0.32026,                0.19267,                0.79504,              0.0047332,              0.0047332,              0.0047332
                    535,                0.38004,                0.24038,                0.81806,                0.99268,                0.99666,                0.99442,                0.95152,                0.32037,                0.19279,                0.79505,              0.0047233,              0.0047233,              0.0047233
                    536,                0.37831,                0.24027,                0.81793,                0.99253,                0.99668,                0.99442,                0.95139,                0.32044,                0.19287,                0.79505,              0.0047134,              0.0047134,              0.0047134
                    537,                0.37944,                0.24242,                0.81832,                0.99255,                0.99667,                0.99442,                0.95151,                0.32037,                0.19286,                0.79503,              0.0047035,              0.0047035,              0.0047035
                    538,                0.38013,                0.23946,                0.81825,                0.99278,                0.99663,                0.99441,                0.95156,                0.32034,                0.19281,                0.79501,              0.0046936,              0.0046936,              0.0046936
                    539,                0.37717,                0.24074,                0.81819,                0.99246,                 0.9967,                0.99442,                0.95151,                 0.3202,                0.19291,                0.79499,              0.0046837,              0.0046837,              0.0046837
                    540,                0.37326,                0.23841,                0.81658,                0.99268,                0.99662,                0.99441,                0.95156,                0.32015,                0.19273,                0.79499,              0.0046738,              0.0046738,              0.0046738
                    541,                0.37827,                0.24043,                0.81497,                0.99243,                0.99671,                0.99442,                0.95173,                0.32015,                0.19287,                0.79496,              0.0046639,              0.0046639,              0.0046639
                    542,                 0.3764,                0.23899,                0.81716,                0.99245,                0.99667,                0.99441,                0.95157,                0.32014,                0.19283,                0.79496,               0.004654,               0.004654,               0.004654
                    543,                0.37831,                0.24107,                 0.8182,                0.99239,                0.99663,                0.99441,                 0.9515,                0.32023,                  0.193,                0.79496,              0.0046441,              0.0046441,              0.0046441
                    544,                0.37731,                0.24003,                0.81716,                 0.9924,                0.99669,                0.99442,                0.95168,                0.32028,                0.19305,                0.79496,              0.0046342,              0.0046342,              0.0046342
                    545,                0.37858,                0.24049,                0.81814,                0.99238,                0.99671,                0.99442,                0.95162,                0.32014,                 0.1931,                0.79495,              0.0046243,              0.0046243,              0.0046243
                    546,                0.37788,                0.23923,                0.81719,                0.99237,                0.99672,                0.99442,                0.95159,                0.32022,                0.19317,                0.79496,              0.0046144,              0.0046144,              0.0046144
